id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,sinpkt,dinpkt,sjit,djit,udp_packet_rate,sttl,dttl,sloss,dloss,swin,dwin,stcpb,dtcpb,tcprtt,synack,ackdat,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label,tcp_syn_count,tcp_fin_count,tcp_rst_count
1,21.16622495651245,udp,-,CON,1246,351,214360,58858,75.45039341125556,10127.455436215869,2780.750942642254,171.0820288040075,171.0820288040075,13.262045712100534,13.262045712100534,31.597828066465368,31.597828066465368,75.45039341125556,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
2,0.0501558780670166,tcp,https,FIN,4,3,247,162,139.5648978699333,4924.647110553361,3229.9304935613136,58.42857142857143,58.42857142857143,8.359313011169434,8.359313011169434,12.808706907931537,12.808706907931537,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,3.0,0.0
3,20.181907892227173,udp,-,CON,21,10,1923,940,1.5360292082166964,95.28336023873248,46.57636953947402,92.35483870967742,92.35483870967742,672.7302630742391,672.7302630742391,425.3131158376695,425.3131158376695,1.5360292082166964,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
4,16.534605026245117,tcp,-,INT,10,8,9016,785,1.0886259436756358,545.2806393433073,47.476186988076336,544.5,544.5,972.6238250732422,972.6238250732422,3534.3550889408916,3534.3550889408916,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
5,20.058902978897095,other,-,CON,11,11,495,495,1.0967698494351874,24.677321612291717,24.677321612291717,45.0,45.0,955.1858561379569,955.1858561379569,996.772856091538,996.772856091538,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
6,20.379889965057373,tcp,-,INT,14,10,3845,1115,1.1776314808936426,188.66637683483566,54.71079588318381,206.66666666666666,206.66666666666666,886.0821723937988,886.0821723937988,1730.8983811729431,1730.8983811729431,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
7,15.873661994934082,tcp,-,INT,4,4,368,492,0.503979485171923,23.183056317908463,30.99473833807327,107.5,107.5,2267.6659992762975,2267.6659992762975,5220.5793583755685,5220.5793583755685,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
8,15.66083812713623,tcp,-,CON,13,13,5319,3337,1.6601921167264122,339.63699495645335,213.0792728275399,332.9230769230769,332.9230769230769,626.4335250854492,626.4335250854492,2949.1350997667405,2949.1350997667405,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,2.0,0.0,0.0
9,0.04177403450012207,tcp,-,INT,1,1,55,66,47.8766301587211,1316.6073293648303,1579.9287952377963,60.5,60.5,41.77403450012207,41.77403450012207,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
10,14.987174987792969,tcp,-,INT,2,2,120,109,0.2668948619908685,8.006845859726054,7.272884989251166,57.25,57.25,4995.724995930989,4995.724995930989,7025.569883502383,7025.569883502383,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
11,15.714433908462524,tcp,http-alt,INT,6,3,1106,458,0.5727218716515984,70.38115444962976,29.145179690714674,173.77777777777777,173.77777777777777,1964.3042385578156,1964.3042385578156,3498.629229605335,3498.629229605335,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,Normal,0,0.0,0.0,0.0
12,15.150290966033936,tcp,http,INT,4,4,250,237,0.5280426638627291,16.50133324571029,15.643263916933352,60.875,60.875,2164.327280861991,2164.327280861991,5193.368223035411,5193.368223035411,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
13,0.3572850227355957,tcp,-,RST,2,4,108,284,16.793315191496916,302.27967344694446,794.883585730854,65.33333333333333,65.33333333333333,71.45700454711914,71.45700454711914,113.40744914455463,113.40744914455463,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,3.0,1.0
14,0.008769035339355469,udp,dns,CON,1,1,82,141,228.0752582925503,9351.085589994562,16079.305709624796,111.5,111.5,8.769035339355469,8.769035339355469,0.0,0.0,228.0752582925503,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,0,0.0,0.0,0.0
